date,actual_open,actual_high,actual_low,actual_close,pred_open,pred_high,pred_low,pred_close
2022-02-25,3445.3360999999995,3480.1756,3440.9339000000004,3451.4061,3496.8208,3536.9905,3450.7207,3497.495
2022-02-28,3450.3155,3462.3064000000004,3425.5162,3462.3064,3490.163,3530.2144,3444.1633,3490.8162
2022-03-01,3471.3646000000003,3491.1317,3465.7154,3488.8347,3471.069,3510.8093,3425.3867,3471.6924
2022-03-02,3478.2925,3486.6206,3466.9999,3484.1916000000006,3467.2078,3506.8955,3421.6003,3467.8362
2022-03-03,3495.928,3500.2872,3473.3376,3481.1125000000006,3468.166,3507.876,3422.55,3468.804
2022-03-04,3459.9845,3474.8816000000006,3437.6964,3447.649,3492.1924,3532.295,3446.1785,3492.869
2022-03-07,3438.5602,3438.5602,3360.7393,3372.8552000000004,3489.2576,3529.2986,3443.2783,3489.9143
2022-03-08,3372.5546000000004,3383.6326,3287.3412,3293.5301,3448.4414,3487.8286,3403.1494,3449.0454
2022-03-09,3303.706,3321.4811,3147.6768,3256.3883999999994,3388.6023,3427.0703,3344.3567,3389.17
2022-03-10,3312.1789,3326.5827,3291.2352,3296.0922,3337.6545,3375.381,3294.341,3338.2346
2022-03-11,3259.3227,3315.6603,3217.4185,3309.7467,3316.7373,3354.1914,3273.8396,3317.3577
2022-03-14,3271.8902,3297.7973,3223.5328,3223.5328000000004,3306.6042,3343.9365,3263.9187,3307.2556
2022-03-15,3192.3637,3196.9161,3063.9652,3063.9652,3263.3245,3299.988,3221.393,3263.9465
2022-03-16,3107.669,3177.7882,3023.3045,3170.7103,3194.3926,3230.0132,3153.6816,3194.9897
2022-03-17,3215.0105,3260.1673,3202.9337,3215.0445,3191.2712,3226.9285,3150.6987,3191.9553
2022-03-18,3207.1522,3260.7829,3197.3578,3251.0724,3218.0557,3254.167,3177.0583,3218.8025
2022-03-21,3255.6152,3267.4982,3223.3892,3253.6857,3237.764,3274.1765,3196.4211,3238.5212
2022-03-22,3249.5428,3279.1127000000006,3239.5323000000003,3259.8619,3244.2222,3280.7156,3202.748,3244.9634
2022-03-23,3264.7923,3279.8868,3251.9817,3271.0325,3252.14,3288.749,3210.5212,3252.8792
2022-03-24,3256.0572999999995,3266.8866,3236.6592000000005,3250.2644,3261.0002,3297.7437,3219.2244,3261.7424
2022-03-25,3247.1568,3257.1061,3211.6445000000003,3212.2399,3252.6914,3289.2932,3211.0464,3253.4133
2022-03-28,3185.1668,3230.2153,3159.8348000000005,3214.5027,3234.5142,3270.833,3193.1821,3235.2202
2022-03-29,3216.0118,3229.1766,3196.4553,3203.9393,3221.1343,3257.262,3180.05,3221.8474
2022-03-30,3217.5921,3266.5959,3216.3023,3266.5959,3208.075,3244.014,3167.2307,3208.7927
2022-03-31,3256.1369000000004,3272.04,3246.063,3252.2029,3239.6023,3276.0647,3198.2456,3240.3801
2022-04-01,3234.668,3287.2284999999997,3226.2965,3282.7166,3264.9717,3301.8235,3223.171,3265.765
2022-04-06,3269.427,3288.108,3255.6894,3283.4261000000006,3282.7346,3319.8447,3240.6077,3283.5222
2022-04-07,3267.8103,3290.2561,3236.4791000000005,3236.6951,3298.4631,3335.7998,3256.0457,3299.2437
2022-04-08,3239.8767000000003,3257.0938000000006,3208.3521,3251.8502,3281.6743,3318.7197,3239.5168,3282.4094
2022-04-11,3239.855,3239.855,3156.5066000000006,3167.1259,3271.2976,3308.1838,3229.3215,3272.0264
2022-04-12,3165.1197000000006,3214.5358999999994,3140.8998,3213.3295,3232.1106,3268.3835,3190.8086,3232.8042
2022-04-13,3199.7971999999995,3225.467,3183.533,3186.8243999999995,3222.104,3258.2573,3181.0107,3222.8276
2022-04-14,3203.6337,3240.0014,3200.2345999999993,3225.6412,3206.505,3242.427,3165.6938,3207.229
2022-04-15,3210.6996,3229.8655,3200.1332,3211.2448,3214.242,3250.3062,3173.3193,3214.9956
2022-04-18,3185.9428,3204.0274,3166.9781999999996,3195.524,3222.9019,3259.1052,3181.8342,3223.6677
2022-04-19,3192.0924,3207.8276,3174.7138,3194.0287,3207.367,3243.316,3166.5557,3208.107
2022-04-20,3189.8912,3191.8315,3142.0485,3151.0497999999993,3194.2856,3230.033,3153.7024,3195.017
2022-04-21,3138.4276,3160.8994,3069.6809,3079.8077,3176.016,3211.4878,3135.7573,3176.7424
2022-04-22,3058.4044,3105.6552,3049.3555,3086.9192999999996,3143.055,3178.0286,3103.3804,3143.7698
2022-04-25,3034.2666999999997,3043.8156,2928.5096,2928.5118,3112.144,3146.6597,3073.0269,3112.8591
