,Unnamed: 0,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2467,2467,2011-11-11,sh.000001,29.46422250140556,29.71350435350825,29.24218911905539,29.407246625423774,2479.536,6613766800,65005133543.0,3,0.003711,1,0.062435,1.0
2468,2468,2011-11-14,sh.000001,29.756042903449398,30.37002589001257,29.70969670707995,30.35182058052726,2481.084,8122981200,82523780186.0,3,0.004557,1,1.919731,1.0
2469,2469,2011-11-15,sh.000001,30.296966674169582,30.4578199042734,30.15328751597675,30.372584152456582,2528.714,7922775000,80497345503.0,3,0.004445,1,0.041399,1.0
2470,2470,2011-11-16,sh.000001,30.35894008608851,30.36657521043692,28.926769241752837,29.127126803550233,2529.761,9338210900,92396963052.0,3,0.005239,1,-2.482527,1.0
2471,2471,2011-11-17,sh.000001,29.141901264951713,29.43588329960327,28.972560156351484,29.049526176081834,2466.959,6641428500,65902701975.0,3,0.003726,1,-0.15862,1.0
2472,2472,2011-11-18,sh.000001,28.758816337579596,28.761255611072727,28.01820927578367,28.127679110597256,2463.046,7218080700,70566565864.0,3,0.004049,1,-1.887252,1.0
2473,2473,2011-11-21,sh.000001,28.13105046420565,28.18086717164256,27.72162931570446,28.099280414319537,2416.562,5017036600,49511107897.0,3,0.002813,1,-0.059263,1.0
2474,2474,2011-11-22,sh.000001,27.818744131117896,28.093727596611593,27.557801361828545,28.04960252732532,2415.13,5144323300,50689583452.0,3,0.002885,1,-0.103716,1.0
2475,2475,2011-11-23,sh.000001,28.100609124271074,28.167302431241744,27.6138848206787,27.701361531070496,2412.625,5054785000,50043359840.0,3,0.002834,1,-0.72784,1.0
2476,2476,2011-11-24,sh.000001,27.385664012882543,27.991972212113673,27.21806807556196,27.75072211419569,2395.065,5215415000,51411098473.0,3,0.002924,1,0.103923,1.0
2477,2477,2011-11-25,sh.000001,27.66689439829767,27.877405683903874,27.25628336028764,27.407042361058096,2397.554,4536255200,46246206878.0,3,0.002544,1,-0.722813,1.0
2478,2478,2011-11-28,sh.000001,27.479804104523865,27.736304619646873,27.24704188510229,27.462768853055593,2380.224,4606466600,46414831572.0,3,0.002583,1,0.118048,1.0
2479,2479,2011-11-29,sh.000001,27.779279462407928,28.063504403086974,27.56525800275064,28.045001621224458,2383.034,5512319000,57068884953.0,3,0.003091,1,1.232006,1.0
2480,2480,2011-11-30,sh.000001,27.92474345486403,27.944515452202637,26.201604962632516,26.47873022924214,2412.393,7661110400,72215263538.0,3,0.004295,1,-3.273886,1.0
2481,2481,2011-12-01,sh.000001,27.650196282190237,28.266440058820216,27.3414397861372,27.538644140736174,2333.414,9865004600,95200516876.0,3,0.005531,1,2.290466,1.0
2482,2482,2011-12-02,sh.000001,27.301439667148244,27.368866739316033,26.70544384366042,27.01913838117516,2386.86,5986884500,57320156584.0,3,0.003357,1,-1.097511,1.0
2483,2483,2011-12-05,sh.000001,27.067666041644152,27.067983345513177,26.363628250753358,26.475061403256532,2360.664,5221496900,48641215750.0,3,0.002915,1,-1.162175,1.0
2484,2484,2011-12-06,sh.000001,26.344788333529998,26.448546698701136,26.01746956113901,26.329815557210395,2333.229,4591707700,42625594847.0,3,0.002563,1,-0.313899,1.0
2485,2485,2011-12-07,sh.000001,26.323013355518164,26.60630621608196,26.169358956942858,26.465165488841322,2325.905,4157030600,39767464564.0,3,0.002321,1,0.293432,1.0
2486,2486,2011-12-08,sh.000001,26.4092605134175,26.74129918086023,25.868475563140002,26.40745584766242,2332.73,5147352000,49219492855.0,3,0.002874,1,-0.124743,1.0
2487,2487,2011-12-09,sh.000001,26.123726694278716,26.435993364382846,26.003627179852792,26.118907641767905,2329.82,3998855900,38885194063.0,3,0.002232,1,-0.624514,1.0
2488,2488,2011-12-12,sh.000001,26.057053218799858,26.12963647883931,25.62300135746562,25.648405498479427,2315.27,3963257800,36516062508.0,3,0.002211,1,-1.024723,1.0
2489,2489,2011-12-13,sh.000001,25.483367823602848,25.534751218893064,24.74256244688879,24.79654376760665,2291.545,5862747800,51593326502.0,3,0.00327,1,-1.874492,1.0
2490,2490,2011-12-14,sh.000001,24.653697532070012,24.958249751858467,24.323265215464204,24.398624884357616,2248.59,4407982200,38621178573.0,3,0.002458,1,-0.892345,1.0
2491,2491,2011-12-15,sh.000001,24.14611049908924,24.168262275445542,23.42573155894366,23.45405092925413,2228.525,5671218600,47305130387.0,3,0.003162,1,-2.137283,1.0
2492,2492,2011-12-16,sh.000001,23.426564481599847,24.339388218309033,23.252820781816908,24.325545837022823,2180.895,5726590300,50568967344.0,3,0.003193,1,2.015002,1.0
2493,2493,2011-12-19,sh.000001,23.992991550792915,24.25827741678954,23.136588408294728,24.194558833590982,2224.84,5781846400,49717681273.0,3,0.003224,1,-0.296874,1.0
2494,2494,2011-12-20,sh.000001,24.025277219466204,24.62339501257813,23.962213075497495,24.148847244959576,2218.235,5276111300,46564369385.0,3,0.00294,1,-0.103919,1.0
2495,2495,2011-12-21,sh.000001,24.43144600330988,24.575938252667093,23.60903403778098,23.657383214823653,2215.93,5087726200,46125532122.0,3,0.002835,1,-1.118356,1.0
2496,2496,2011-12-22,sh.000001,23.407982373770082,23.86440415787058,22.82991421888216,23.561180648033663,2191.148,5898611700,48023419137.0,3,0.003287,1,-0.221383,1.0
2497,2497,2011-12-23,sh.000001,23.513862708565327,24.225317477394583,23.39943500079822,23.927805437200114,2186.297,5242132500,43478781866.0,3,0.00292,1,0.845576,1.0
2498,2498,2011-12-26,sh.000001,23.707180090768745,24.099724639736166,23.556678899391876,23.636798126320663,2204.784,4361366300,36403330902.0,3,0.002428,1,-0.665545,1.0
2499,2499,2011-12-27,sh.000001,23.569351222661048,23.77290165464052,23.093673060009102,23.162726314505647,2190.11,4571217900,37400003602.0,3,0.002545,1,-1.091499,1.0
2500,2500,2011-12-28,sh.000001,22.9930679020364,23.25131358843904,22.52439025599481,23.238244635333572,2166.205,4963343500,40007345153.0,3,0.002763,1,0.175785,1.0
2501,2501,2011-12-29,sh.000001,23.063152394107277,23.475072310577026,22.982458053915877,23.30860676828985,2170.013,4474920000,35989659760.0,3,0.00249,1,0.163506,1.0
2502,2502,2011-12-30,sh.000001,23.387060149906247,23.852525094273958,23.387060149906247,23.821369820634075,2173.561,5194383800,42698835641.0,3,0.002889,1,1.189567,1.0
2503,2503,2012-01-04,sh.000001,24.07081032467127,24.180379316943934,23.211095323040126,23.22588961593342,2199.417,4924553700,40632918502.0,3,0.002748,1,-1.36523,0.0
2504,2504,2012-01-05,sh.000001,23.05748058744846,23.503808142215597,22.75322584003721,22.81065784033072,2169.39,5874344700,46603965319.0,3,0.003277,1,-0.965156,0.0
2505,2505,2012-01-06,sh.000001,22.804609235327426,23.125383615419786,22.496804650881465,23.10699982250815,2148.452,5058305400,39465868149.0,3,0.002819,1,0.69553,0.0
