,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
5893,2016-11-02,sh.000001,3115.7290,3118.9770,3099.8190,3102.7320,3122.4350,18272206592,221676544000.0000,3,0.006293,1,-0.631000,
5894,2016-11-03,sh.000001,3096.7650,3140.9290,3094.1020,3128.9350,3102.7320,22298626048,265820360704.0000,3,0.007680,1,0.844500,
5895,2016-11-04,sh.000001,3126.3480,3141.3330,3119.5350,3125.3160,3128.9350,19768319744,239043256320.0000,3,0.006808,1,-0.115700,
5896,2016-11-07,sh.000001,3124.8920,3139.2010,3117.0960,3133.3320,3125.3170,17941849088,210602323968.0000,3,0.006179,1,0.256500,
5897,2016-11-08,sh.000001,3140.9430,3156.8810,3134.9540,3147.8870,3133.3320,19084697856,221585117184.0000,3,0.006572,1,0.464500,
5898,2016-11-09,sh.000001,3146.0770,3146.9490,3096.9460,3128.3700,3147.8870,24111495936,277229391872.0000,3,0.008303,1,-0.620000,
5899,2016-11-10,sh.000001,3148.5440,3172.3080,3148.5440,3171.2820,3128.3700,24419260160,285992812544.0000,3,0.008408,1,1.371700,
5900,2016-11-11,sh.000001,3169.4000,3202.7400,3166.0690,3196.0430,3171.2820,31085457920,343773949952.0000,3,0.010703,1,0.780800,
5901,2016-11-14,sh.000001,3187.7090,3221.4580,3186.7950,3210.3710,3196.0430,32960831232,346974629888.0000,3,0.011348,1,0.448300,
5902,2016-11-15,sh.000001,3209.9540,3214.2920,3195.0350,3206.9850,3210.3710,24088635136,267003871232.0000,3,0.008293,1,-0.105500,
5903,2016-11-16,sh.000001,3208.4970,3210.8920,3195.4100,3205.0570,3206.9850,22176699392,244854509568.0000,3,0.007632,1,-0.060100,
5904,2016-11-17,sh.000001,3198.4980,3211.0520,3187.2050,3208.4520,3205.0570,21420624128,226775851008.0000,3,0.007374,1,0.105900,
5905,2016-11-18,sh.000001,3207.1930,3212.3940,3187.4960,3192.8550,3208.4520,20982663936,235352064000.0000,3,0.007222,1,-0.486100,
5906,2016-11-21,sh.000001,3188.4960,3229.7560,3188.2790,3218.1470,3192.8550,23065284352,263177809920.0000,3,0.007938,1,0.792100,
5907,2016-11-22,sh.000001,3220.9820,3249.6760,3220.9820,3248.3510,3218.1470,26163154688,292484829184.0000,3,0.009005,1,0.938600,
5908,2016-11-23,sh.000001,3247.9440,3262.8780,3231.5860,3241.1360,3248.3510,24995959296,277942468608.0000,3,0.008603,1,-0.222100,
5909,2016-11-24,sh.000001,3237.4280,3257.8570,3232.8690,3241.7350,3241.1360,23232452608,267224711168.0000,3,0.007995,1,0.018500,
5910,2016-11-25,sh.000001,3241.2430,3262.4370,3209.5970,3261.9370,3241.7350,23392160000,259117039616.0000,3,0.008042,1,0.623200,
5911,2016-11-28,sh.000001,3270.0470,3288.3370,3267.6730,3276.9990,3261.9370,28155125248,300460150784.0000,3,0.009673,1,0.461800,
5912,2016-11-29,sh.000001,3269.2330,3301.2130,3263.3970,3282.9230,3276.9990,32083628800,348149350400.0000,3,0.011023,1,0.180800,
5913,2016-11-30,sh.000001,3272.1420,3277.2690,3239.5200,3250.0340,3282.9230,24357605376,262808739840.0000,3,0.008368,1,-1.001800,
5914,2016-12-01,sh.000001,3257.0260,3279.6700,3256.2550,3273.3090,3250.0340,23775986432,261553934336.0000,3,0.008169,1,0.716200,
5915,2016-12-02,sh.000001,3270.1200,3279.7130,3235.2770,3243.8430,3273.3090,25956720384,281559097344.0000,3,0.008919,1,-0.900200,
5916,2016-12-05,sh.000001,3203.7840,3219.5180,3194.8780,3204.7090,3243.8430,22301039360,238598033408.0000,3,0.007659,1,-1.206400,
5917,2016-12-06,sh.000001,3202.0290,3215.3110,3196.5240,3199.6470,3204.7090,15757269248,177170153472.0000,3,0.005411,1,-0.158000,
5918,2016-12-07,sh.000001,3198.4740,3222.4280,3189.4850,3222.2410,3199.6470,16907284736,189443846144.0000,3,0.005806,1,0.706100,
5919,2016-12-08,sh.000001,3225.5490,3228.1220,3211.4710,3215.3650,3222.2410,17071017216,197802065920.0000,3,0.005861,1,-0.213400,
5920,2016-12-09,sh.000001,3209.3390,3244.8010,3207.0430,3232.8830,3215.3650,20402395648,226387156992.0000,3,0.007005,1,0.544800,
5921,2016-12-12,sh.000001,3233.6660,3245.0940,3149.8950,3152.9700,3232.8830,27470846208,294260137984.0000,3,0.009431,1,-2.471900,
5922,2016-12-13,sh.000001,3138.9880,3162.4960,3118.7120,3155.0370,3152.9700,18516449536,203175456768.0000,3,0.006347,1,0.065600,
5923,2016-12-14,sh.000001,3149.3770,3170.0200,3136.3480,3140.5300,3155.0370,20135888640,219206160384.0000,3,0.006902,1,-0.459800,
5924,2016-12-15,sh.000001,3125.7560,3138.7790,3100.9120,3117.6770,3140.5300,18999062528,212863238144.0000,3,0.006512,1,-0.727700,
5925,2016-12-16,sh.000001,3111.5140,3128.8730,3106.3460,3122.9810,3117.6770,16498870016,189844754432.0000,3,0.005655,1,0.170100,
5926,2016-12-19,sh.000001,3120.6960,3125.2840,3110.0810,3118.0840,3122.9810,15416971520,174500241408.0000,3,0.005264,1,-0.156800,
5927,2016-12-20,sh.000001,3115.8980,3117.0140,3084.7990,3102.8750,3118.0840,15742675968,171611881472.0000,3,0.005373,1,-0.487800,
5928,2016-12-21,sh.000001,3107.2390,3140.2510,3107.2390,3137.4290,3102.8750,18670660608,204247805952.0000,3,0.006372,1,1.113600,
5929,2016-12-22,sh.000001,3132.1550,3143.1680,3126.8870,3139.5580,3137.4290,16780498944,185981558784.0000,3,0.005727,1,0.067900,
5930,2016-12-23,sh.000001,3134.9290,3138.4040,3103.7470,3110.1540,3139.5580,16617676800,189281177600.0000,3,0.005669,1,-0.936600,
5931,2016-12-26,sh.000001,3095.5780,3122.8810,3068.4150,3122.5690,3110.1540,15257188096,170555609088.0000,3,0.005203,1,0.399200,
5932,2016-12-27,sh.000001,3117.3860,3127.8820,3113.7450,3114.6640,3122.5690,14152893952,162193907712.0000,3,0.004826,1,-0.253200,
5933,2016-12-28,sh.000001,3113.7670,3118.7810,3094.5480,3102.2350,3114.6640,13572708608,154329653248.0000,3,0.004627,1,-0.399000,
5934,2016-12-29,sh.000001,3095.8440,3111.7990,3087.3440,3096.0960,3102.2350,13262329088,149919182848.0000,3,0.004520,1,-0.197900,
5935,2016-12-30,sh.000001,3097.3450,3108.8390,3089.9890,3103.6370,3096.0960,13326713088,151732781056.0000,3,0.004542,1,0.243600,
5936,2017-01-03,sh.000001,3105.3080,3136.4550,3105.3080,3135.9200,3103.6370,14156718592,159887138816.0000,3,0.004824,1,1.040200,
5937,2017-01-04,sh.000001,3133.7870,3160.1020,3130.1140,3158.7940,3135.9200,16786085120,195914293248.0000,3,0.005718,1,0.729400,
5938,2017-01-05,sh.000001,3157.9060,3168.5020,3154.2810,3165.4100,3158.7940,17472764416,199692025856.0000,3,0.005952,1,0.209400,
5939,2017-01-06,sh.000001,3163.7760,3172.0340,3153.0250,3154.3210,3165.4100,18370896640,207296036864.0000,3,0.006258,1,-0.350300,
5940,2017-01-09,sh.000001,3148.5310,3173.1360,3147.7350,3171.2360,3154.3210,17171407616,192110579712.0000,3,0.005846,1,0.536200,
5941,2017-01-10,sh.000001,3167.5700,3174.5780,3157.3320,3161.6710,3171.2360,17975921664,194963218432.0000,3,0.006119,1,-0.301600,
5942,2017-01-11,sh.000001,3156.6850,3167.0280,3136.2660,3136.7530,3161.6710,17836222208,189186457600.0000,3,0.006071,1,-0.788100,
5943,2017-01-12,sh.000001,3133.6010,3144.9690,3115.9780,3119.2880,3136.7530,14888923904,161922297856.0000,3,0.005067,1,-0.556800,
5944,2017-01-13,sh.000001,3116.0820,3130.5140,3102.1620,3112.7640,3119.2880,15627421440,174438555648.0000,3,0.005319,1,-0.209200,
5945,2017-01-16,sh.000001,3104.4920,3105.1420,3044.2910,3103.4280,3112.7640,25788599552,262826041344.0000,3,0.008776,1,-0.299900,
5946,2017-01-17,sh.000001,3087.0290,3108.9070,3072.3380,3108.7740,3103.4280,13615785984,154757554176.0000,3,0.004631,1,0.172300,
5947,2017-01-18,sh.000001,3104.7660,3123.7200,3098.5860,3113.0120,3108.7740,13178012928,144546717696.0000,3,0.004482,1,0.136300,
5948,2017-01-19,sh.000001,3104.9710,3115.7770,3094.0050,3101.2990,3113.0120,12385142016,139280461824.0000,3,0.004212,1,-0.376300,
5949,2017-01-20,sh.000001,3095.8180,3125.6590,3095.2140,3123.1380,3101.2990,12236677632,141471809536.0000,3,0.004161,1,0.704200,
5950,2017-01-23,sh.000001,3125.4200,3145.8410,3125.4200,3136.7740,3123.1380,13266039296,148145737728.0000,3,0.004510,1,0.436600,
5951,2017-01-24,sh.000001,3134.5920,3149.5310,3131.2180,3142.5530,3136.7740,12597388032,134553853952.0000,3,0.004282,1,0.184200,
5952,2017-01-25,sh.000001,3137.6460,3151.4720,3133.1910,3149.5540,3142.5530,11207382784,126765830144.0000,3,0.003809,1,0.222800,
5953,2017-01-26,sh.000001,3149.2160,3163.1040,3148.9080,3159.1660,3149.5540,11387677184,125013192704.0000,3,0.003870,1,0.305200,
5954,2017-02-03,sh.000001,3160.0810,3162.6770,3136.0130,3140.1700,3159.1660,9222473728,108023660544.0000,3,0.003126,1,-0.601300,
5955,2017-02-06,sh.000001,3143.0930,3158.8430,3135.3860,3156.9830,3140.1700,12719828224,150067695616.0000,3,0.004311,1,0.535400,
5956,2017-02-07,sh.000001,3154.4040,3159.5440,3140.0350,3153.0870,3156.9830,12833744128,152559087616.0000,3,0.004349,1,-0.123400,
5957,2017-02-08,sh.000001,3148.0860,3167.4460,3132.0330,3166.9810,3153.0870,14492018688,170854125568.0000,3,0.004911,1,0.440600,
5958,2017-02-09,sh.000001,3164.6870,3186.8380,3162.5740,3183.1790,3166.9810,19164032768,209723158528.0000,3,0.006495,1,0.511500,
5959,2017-02-10,sh.000001,3183.0060,3205.0490,3182.8020,3196.6990,3183.1790,23934891264,245772165120.0000,3,0.008109,1,0.424700,
5960,2017-02-13,sh.000001,3198.9940,3219.4070,3198.9940,3216.8390,3196.6990,22019150848,236158767104.0000,3,0.007455,1,0.630000,
5961,2017-02-14,sh.000001,3216.1370,3219.4040,3205.2850,3217.9280,3216.8390,18879808768,204253822976.0000,3,0.006413,1,0.033800,
5962,2017-02-15,sh.000001,3215.4630,3235.9970,3206.5600,3212.9850,3217.9280,24150770688,257965244416.0000,3,0.008204,1,-0.153600,
5963,2017-02-16,sh.000001,3210.3560,3230.2750,3207.7850,3229.6180,3212.9850,21695594240,226587611136.0000,3,0.007370,1,0.517700,
5964,2017-02-17,sh.000001,3227.7070,3238.3950,3199.4240,3202.0750,3229.6180,22622817792,248572751872.0000,3,0.007684,1,-0.852800,
5965,2017-02-20,sh.000001,3198.9630,3241.4580,3198.9630,3239.9610,3202.0750,23215209728,250276130816.0000,3,0.007884,1,1.183200,
5966,2017-02-21,sh.000001,3242.2220,3254.3350,3239.8770,3253.3250,3239.9610,21167306496,233551175680.0000,3,0.007189,1,0.412500,
5967,2017-02-22,sh.000001,3252.6890,3261.3800,3243.8390,3261.2180,3253.3250,20745377536,234815324160.0000,3,0.007032,1,0.242600,
5968,2017-02-23,sh.000001,3258.8310,3264.0810,3236.3540,3251.3750,3261.2180,20917979904,236822581248.0000,3,0.007090,1,-0.301800,
5969,2017-02-24,sh.000001,3246.8600,3253.9550,3233.5340,3253.4320,3251.3750,18640636160,213839036416.0000,3,0.006317,1,0.063300,
5970,2017-02-27,sh.000001,3249.1940,3251.6540,3224.0880,3228.6600,3253.4320,18258107136,211395715072.0000,3,0.006187,1,-0.761400,
5971,2017-02-28,sh.000001,3225.9680,3242.6790,3225.9680,3241.7330,3228.6600,15124431872,186019287040.0000,3,0.005125,1,0.404900,
5972,2017-03-01,sh.000001,3240.0720,3259.9780,3237.8710,3246.9330,3241.7330,19067755008,225940967424.0000,3,0.006460,1,0.160400,
5973,2017-03-02,sh.000001,3250.5180,3256.8070,3228.6640,3230.0280,3246.9330,18121507584,223043960832.0000,3,0.006139,1,-0.520600,
5974,2017-03-03,sh.000001,3219.2010,3221.1550,3206.6120,3218.3110,3230.0280,15708236800,192707923968.0000,3,0.005321,1,-0.362800,
5975,2017-03-06,sh.000001,3217.3340,3234.6620,3215.0670,3233.8650,3218.3110,15609215744,193769172992.0000,3,0.005285,1,0.483300,
5976,2017-03-07,sh.000001,3233.0930,3242.6590,3226.8210,3242.4060,3233.8650,16406423552,209931206656.0000,3,0.005555,1,0.264100,
5977,2017-03-08,sh.000001,3240.5320,3245.3040,3230.6080,3240.6640,3242.4060,16073138688,198225780736.0000,3,0.005442,1,-0.053700,
5978,2017-03-09,sh.000001,3233.7000,3233.8740,3205.2790,3216.7450,3240.6640,16737110784,199217647616.0000,3,0.005666,1,-0.738100,
5979,2017-03-10,sh.000001,3213.7290,3222.3180,3208.4470,3212.7600,3216.7450,13667274240,173663170560.0000,3,0.004627,1,-0.123900,
5980,2017-03-13,sh.000001,3209.4490,3237.1210,3193.1560,3237.0240,3212.7600,16367376128,206919741440.0000,3,0.005535,1,0.755200,
5981,2017-03-14,sh.000001,3235.2510,3246.3280,3231.5200,3239.3270,3237.0240,14694602240,191535128576.0000,3,0.004969,1,0.071100,
5982,2017-03-15,sh.000001,3235.4030,3243.7130,3227.7370,3241.7590,3239.3270,14405568256,185727250432.0000,3,0.004872,1,0.075100,
5983,2017-03-16,sh.000001,3247.1620,3269.7700,3247.1620,3268.9350,3241.7590,18941600256,244508344320.0000,3,0.006405,1,0.838300,
5984,2017-03-17,sh.000001,3271.8660,3274.1900,3232.2800,3237.4470,3268.9350,20058322432,262184046592.0000,3,0.006782,1,-0.963300,
5985,2017-03-20,sh.000001,3241.1100,3251.1270,3228.1170,3250.8080,3237.4470,17054843136,213951758336.0000,3,0.005765,1,0.412700,
5986,2017-03-21,sh.000001,3250.2470,3262.2200,3246.6950,3261.6100,3250.8080,16271930624,219121270784.0000,3,0.005500,1,0.332300,
5987,2017-03-22,sh.000001,3246.2230,3255.7770,3229.1280,3245.2190,3261.6100,18973164800,244545458176.0000,3,0.006413,1,-0.502500,
5988,2017-03-23,sh.000001,3245.8070,3262.0910,3221.9340,3248.5490,3245.2190,19302914304,258246692864.0000,3,0.006524,1,0.102600,
5989,2017-03-24,sh.000001,3247.3490,3275.2060,3241.1230,3269.4450,3248.5490,21977791488,267094163456.0000,3,0.007428,1,0.643200,
5990,2017-03-27,sh.000001,3268.9240,3283.2390,3262.1180,3266.9550,3269.4450,20185267456,249185542144.0000,3,0.006818,1,-0.076200,
5991,2017-03-28,sh.000001,3265.6340,3265.6340,3246.0860,3252.9470,3266.9550,16171001344,203452481536.0000,3,0.005462,1,-0.428800,
5992,2017-03-29,sh.000001,3252.8650,3262.0970,3233.2790,3241.3140,3252.9470,21610557440,245371850752.0000,3,0.007299,1,-0.357600,
5993,2017-03-30,sh.000001,3235.1360,3240.0170,3195.8520,3210.2360,3241.3140,24713548032,265694871552.0000,3,0.008347,1,-0.958800,
5994,2017-03-31,sh.000001,3206.2520,3226.2480,3205.5360,3222.5140,3210.2360,19644292096,214036160512.0000,3,0.006633,1,0.382500,
5995,2017-04-05,sh.000001,3235.6600,3270.6450,3233.2360,3270.3050,3222.5140,24832020224,273201156096.0000,3,0.008384,1,1.483000,
5996,2017-04-06,sh.000001,3272.1920,3286.6730,3265.7640,3281.0040,3270.3050,24528800000,262335586304.0000,3,0.008282,1,0.327200,
5997,2017-04-07,sh.000001,3280.6230,3295.1870,3275.0500,3286.6160,3281.0040,23610894336,266738323456.0000,3,0.007971,1,0.171000,
5998,2017-04-10,sh.000001,3285.4590,3285.4590,3265.0120,3269.3920,3286.6160,23269461504,279415193600.0000,3,0.007856,1,-0.524100,
5999,2017-04-11,sh.000001,3266.2210,3290.3880,3244.4040,3288.9650,3269.3920,28128124928,326622408704.0000,3,0.009496,1,0.598700,
6000,2017-04-12,sh.000001,3283.8360,3284.9330,3262.2770,3273.8300,3288.9650,26938179072,311505522688.0000,3,0.009094,1,-0.460200,
6001,2017-04-13,sh.000001,3265.2180,3281.1360,3261.4900,3275.9600,3273.8300,20734687488,223287214080.0000,3,0.006999,1,0.065100,
6002,2017-04-14,sh.000001,3276.1380,3276.7110,3238.8950,3246.0660,3275.9600,21450855936,224106680320.0000,3,0.007239,1,-0.912500,
6003,2017-04-17,sh.000001,3229.9490,3229.9490,3199.9120,3222.1670,3246.0660,21273718784,227214680064.0000,3,0.007177,1,-0.736200,
6004,2017-04-18,sh.000001,3215.3960,3225.0540,3196.4880,3196.7130,3222.1670,18866135296,211866767360.0000,3,0.006364,1,-0.790000,
6005,2017-04-19,sh.000001,3184.6660,3189.4360,3147.0650,3170.6860,3196.7130,21323807488,225806057472.0000,3,0.007188,1,-0.814200,
6006,2017-04-20,sh.000001,3165.6650,3178.1820,3148.1840,3172.1000,3170.6860,19087398400,220098232320.0000,3,0.006432,1,0.044600,
6007,2017-04-21,sh.000001,3170.2890,3180.7940,3158.6280,3173.1510,3172.1000,16476174080,184131440640.0000,3,0.005552,1,0.033100,
6008,2017-04-24,sh.000001,3164.2470,3164.2470,3111.2140,3129.5310,3173.1510,18627743488,197845254144.0000,3,0.006277,1,-1.374700,
6009,2017-04-25,sh.000001,3123.8940,3145.2670,3117.4480,3134.5670,3129.5310,15341830656,174129250304.0000,3,0.005150,1,0.160900,
6010,2017-04-26,sh.000001,3132.9180,3152.9530,3131.4180,3140.8470,3134.5670,16987810816,197112872960.0000,3,0.005703,1,0.200300,
6011,2017-04-27,sh.000001,3131.3490,3155.0030,3097.3330,3152.1860,3140.8470,21179307264,235748319232.0000,3,0.007136,1,0.361000,
6012,2017-04-28,sh.000001,3144.0210,3154.7260,3136.5780,3154.6580,3152.1860,16288989952,183195770880.0000,3,0.005487,1,0.078400,
6013,2017-05-02,sh.000001,3147.2270,3154.7810,3136.5390,3143.7120,3154.6580,15422296320,176389918720.0000,3,0.005195,1,-0.347000,
6014,2017-05-03,sh.000001,3138.3060,3148.2850,3123.7500,3135.3460,3143.7120,16376392448,190236602368.0000,3,0.005516,1,-0.266100,
6015,2017-05-04,sh.000001,3127.1050,3143.8170,3111.3910,3127.3680,3135.3460,17796748544,200170852352.0000,3,0.005992,1,-0.254500,
6016,2017-05-05,sh.000001,3114.7730,3117.6140,3092.0910,3103.0370,3127.3680,17621364224,200273907712.0000,3,0.005911,1,-0.778000,
6017,2017-05-08,sh.000001,3090.0650,3093.4510,3067.6940,3078.6120,3103.0370,18052690432,198171688960.0000,3,0.006078,1,-0.787100,
6018,2017-05-09,sh.000001,3064.8480,3084.2070,3056.5580,3080.5260,3078.6120,13506667520,152795901952.0000,3,0.004546,1,0.062200,
6019,2017-05-10,sh.000001,3078.1720,3090.8190,3051.5890,3052.7850,3080.5260,16079445248,181624152064.0000,3,0.005411,1,-0.900500,
6020,2017-05-11,sh.000001,3036.7890,3063.5630,3016.5300,3061.5000,3052.7850,19134190080,197604069376.0000,3,0.006439,1,0.285500,
6021,2017-05-12,sh.000001,3054.1120,3090.4910,3051.8710,3083.5130,3061.5000,15968409856,175107244032.0000,3,0.005373,1,0.719000,
6022,2017-05-15,sh.000001,3085.9310,3098.9120,3085.9310,3090.2280,3083.5130,13566072832,158269607936.0000,3,0.004564,1,0.217800,
6023,2017-05-16,sh.000001,3082.8710,3113.5110,3060.5340,3112.9640,3090.2280,17377556480,193292103680.0000,3,0.005845,1,0.735700,
6024,2017-05-17,sh.000001,3107.8020,3119.5810,3101.2950,3104.4410,3112.9640,16867415808,194560593920.0000,3,0.005673,1,-0.273800,
6025,2017-05-18,sh.000001,3082.3280,3103.4410,3077.9630,3090.1390,3104.4410,14862003456,168149516288.0000,3,0.004994,1,-0.460700,
6026,2017-05-19,sh.000001,3086.7050,3095.4820,3081.2780,3090.6300,3090.1390,12963523072,150164226048.0000,3,0.004355,1,0.015900,
6027,2017-05-22,sh.000001,3087.1700,3103.9370,3063.1520,3075.6750,3090.6300,15368372992,170340982784.0000,3,0.005162,1,-0.483900,
6028,2017-05-23,sh.000001,3069.3930,3084.2350,3050.8420,3061.9470,3075.6750,17831059968,195073654784.0000,3,0.005990,1,-0.446300,
6029,2017-05-24,sh.000001,3047.5680,3064.8120,3022.3020,3064.0750,3061.9470,13981335296,152669200384.0000,3,0.004695,1,0.069500,
6030,2017-05-25,sh.000001,3055.3420,3114.6570,3052.8300,3107.8310,3064.0750,19139184128,201910124544.0000,3,0.006411,1,1.428000,
6031,2017-05-26,sh.000001,3101.2860,3120.6620,3100.3870,3110.0580,3107.8310,15592348672,171327385600.0000,3,0.005221,1,0.071700,
6032,2017-05-31,sh.000001,3125.3250,3143.2780,3111.5560,3117.1770,3110.0580,15295043072,177913311232.0000,3,0.005107,1,0.228900,
6033,2017-06-01,sh.000001,3108.4210,3113.5210,3097.6790,3102.6230,3117.1770,16301571840,180782624768.0000,3,0.005441,1,-0.466900,
6034,2017-06-02,sh.000001,3094.2250,3110.3890,3081.8480,3105.5400,3102.6230,14250492416,154454347776.0000,3,0.004756,1,0.094000,
6035,2017-06-05,sh.000001,3102.1090,3105.5050,3084.8300,3091.6560,3105.5400,13257029888,143429804032.0000,3,0.004423,1,-0.447100,
6036,2017-06-06,sh.000001,3084.5400,3102.8630,3078.7870,3102.1260,3091.6560,11343996416,127804624896.0000,3,0.003784,1,0.338700,
6037,2017-06-07,sh.000001,3101.7600,3140.7740,3098.9500,3140.3240,3102.1260,17322901504,194287943680.0000,3,0.005773,1,1.231300,
6038,2017-06-08,sh.000001,3136.4700,3153.2630,3132.8270,3150.3330,3140.3240,15227766016,178894299136.0000,3,0.005064,1,0.318700,
6039,2017-06-09,sh.000001,3147.4530,3165.9190,3146.1070,3158.4000,3150.3330,16013633536,181584883712.0000,3,0.005324,1,0.256100,
6040,2017-06-12,sh.000001,3149.5260,3164.9500,3135.3140,3139.8760,3158.4000,14672942592,170223276032.0000,3,0.004877,1,-0.586500,
6041,2017-06-13,sh.000001,3134.0080,3155.9890,3131.0430,3153.7420,3139.8760,12831827968,148457869312.0000,3,0.004265,1,0.441600,
6042,2017-06-14,sh.000001,3146.7480,3149.1730,3125.3540,3130.6740,3153.7420,13834704128,160641228800.0000,3,0.004598,1,-0.731400,
6043,2017-06-15,sh.000001,3125.5860,3137.5850,3117.0840,3132.4860,3130.6740,14695424512,171124531200.0000,3,0.004883,1,0.057900,
6044,2017-06-16,sh.000001,3126.3720,3134.2510,3117.8560,3123.1660,3132.4860,12965275904,149215477760.0000,3,0.004306,1,-0.297500,
6045,2017-06-19,sh.000001,3122.1570,3146.7700,3121.7780,3144.3730,3123.1660,13489175808,151741796352.0000,3,0.004480,1,0.679000,
6046,2017-06-20,sh.000001,3148.0180,3150.4640,3134.6100,3140.0130,3144.3730,14119180288,162498015232.0000,3,0.004687,1,-0.138700,
6047,2017-06-21,sh.000001,3148.9860,3157.0270,3132.6170,3156.2110,3140.0130,13668826880,167048216576.0000,3,0.004538,1,0.515900,
6048,2017-06-22,sh.000001,3152.2420,3186.9820,3146.6430,3147.4530,3156.2110,19134400512,220438437888.0000,3,0.006352,1,-0.277500,
6049,2017-06-23,sh.000001,3138.4440,3158.0470,3118.0940,3157.8730,3147.4530,15484364800,175568523264.0000,3,0.005139,1,0.331100,
6050,2017-06-26,sh.000001,3157.0020,3187.8890,3156.9760,3185.4430,3157.8730,17357921024,200419303424.0000,3,0.005761,1,0.873100,
6051,2017-06-27,sh.000001,3183.4190,3193.4610,3172.4630,3191.1960,3185.4430,14820119808,167523799040.0000,3,0.004918,1,0.180600,
6052,2017-06-28,sh.000001,3183.6330,3193.4390,3170.7850,3173.2010,3191.1960,14651672064,162081099776.0000,3,0.004861,1,-0.563900,
6053,2017-06-29,sh.000001,3174.9810,3188.7740,3174.2830,3188.0620,3173.2010,12875547136,147249799168.0000,3,0.004268,1,0.468300,
6054,2017-06-30,sh.000001,3176.9480,3193.2410,3171.5700,3192.4260,3188.0630,12146454272,143195602944.0000,3,0.004026,1,0.136900,
6055,2017-07-03,sh.000001,3191.9980,3196.2860,3177.0240,3195.9110,3192.4260,14030571776,156575784960.0000,3,0.004645,1,0.109200,
6056,2017-07-04,sh.000001,3192.8880,3193.0640,3174.3140,3182.8030,3195.9110,14111496704,161454563328.0000,3,0.004671,1,-0.410100,
6057,2017-07-05,sh.000001,3179.2160,3207.3090,3174.7080,3207.1340,3182.8030,14829648384,173554012160.0000,3,0.004902,1,0.764500,
6058,2017-07-06,sh.000001,3203.8630,3215.9500,3188.7730,3212.4440,3207.1340,17580928768,202209615872.0000,3,0.005811,1,0.165600,
6059,2017-07-07,sh.000001,3203.8220,3219.5230,3195.2900,3217.9560,3212.4440,17671541504,201938313216.0000,3,0.005839,1,0.171600,
6060,2017-07-10,sh.000001,3208.4620,3223.3400,3203.2080,3212.6310,3217.9560,19892801024,222828310528.0000,3,0.006571,1,-0.165500,
6061,2017-07-11,sh.000001,3201.5160,3226.9080,3199.2230,3203.0370,3212.6310,18783726336,205493366784.0000,3,0.006205,1,-0.298600,
6062,2017-07-12,sh.000001,3201.9290,3215.1960,3177.9340,3197.5430,3203.0370,18690087936,201799622656.0000,3,0.006167,1,-0.171500,
6063,2017-07-13,sh.000001,3192.3610,3219.2680,3190.3390,3218.1630,3197.5430,19530361088,210820894720.0000,3,0.006443,1,0.644900,
6064,2017-07-14,sh.000001,3212.0310,3222.9780,3204.8520,3222.4160,3218.1630,16012677376,174312136704.0000,3,0.005281,1,0.132200,
6065,2017-07-17,sh.000001,3219.7910,3230.3540,3139.5030,3176.4640,3222.4160,26620527360,274653249536.0000,3,0.008777,1,-1.426000,
6066,2017-07-18,sh.000001,3159.7310,3187.6710,3150.1280,3187.5670,3176.4640,19062306048,196452360192.0000,3,0.006280,1,0.349500,
6067,2017-07-19,sh.000001,3181.4010,3232.9400,3179.7300,3230.9760,3187.5670,27242072576,269771018240.0000,3,0.008974,1,1.361800,
6068,2017-07-20,sh.000001,3227.5050,3246.2360,3225.4320,3244.8640,3230.9760,23210839296,245825421312.0000,3,0.007645,1,0.429800,
6069,2017-07-21,sh.000001,3236.5880,3247.7120,3231.9550,3237.9810,3244.8640,20600325120,221956911104.0000,3,0.006785,1,-0.212100,
6070,2017-07-24,sh.000001,3230.8980,3261.1040,3230.0700,3250.5980,3237.9810,23305639936,250631192576.0000,3,0.007672,1,0.389700,
6071,2017-07-25,sh.000001,3249.1370,3261.6450,3233.1370,3243.6890,3250.5980,20557387264,213405499392.0000,3,0.006767,1,-0.212500,
6072,2017-07-26,sh.000001,3244.4600,3264.8480,3228.0380,3247.6740,3243.6890,21354200576,228460519424.0000,3,0.007029,1,0.122900,
6073,2017-07-27,sh.000001,3243.7650,3251.9260,3220.6360,3249.7810,3247.6740,22848594432,242572083200.0000,3,0.007520,1,0.064900,
6074,2017-07-28,sh.000001,3240.1720,3256.3700,3232.9630,3253.2400,3249.7810,18222688000,198428585984.0000,3,0.005996,1,0.106400,
6075,2017-07-31,sh.000001,3252.7510,3276.9460,3251.1940,3273.0280,3253.2400,24603943936,253525921792.0000,3,0.008094,1,0.608300,
6076,2017-08-01,sh.000001,3274.3680,3292.6380,3273.5030,3292.6380,3273.0280,23719459328,256419942400.0000,3,0.007801,1,0.599100,
6077,2017-08-02,sh.000001,3288.5180,3305.4310,3282.0370,3285.0560,3292.6380,26673062912,279352340480.0000,3,0.008759,1,-0.230300,
6078,2017-08-03,sh.000001,3279.9860,3293.3680,3262.1550,3272.9280,3285.0560,23327700480,243549544448.0000,3,0.007658,1,-0.369200,
6079,2017-08-04,sh.000001,3269.3180,3287.1920,3261.3060,3262.0800,3272.9280,27590633984,285634760704.0000,3,0.009058,1,-0.331400,
